city,datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,date
Lucknow,2026-09-01 21:00:00,31.5,31.7,508.0,25.2,9.4,35.0,66,2026-09-01
Lucknow,2026-09-01 22:00:00,31.1,31.2,450.0,23.5,8.8,37.0,66,2026-09-01
Lucknow,2026-09-01 23:00:00,28.2,28.3,391.0,20.9,7.8,41.0,66,2026-09-01
Lucknow,2026-09-02 00:00:00,22.7,22.9,335.0,17.0,6.3,50.0,66,2026-09-02
Lucknow,2026-09-02 01:00:00,17.9,18.1,277.0,12.3,4.4,61.0,66,2026-09-02
Lucknow,2026-09-02 02:00:00,15.1,15.3,238.0,8.8,3.2,69.0,66,2026-09-02
Lucknow,2026-09-02 03:00:00,13.1,13.3,229.0,7.8,3.2,69.0,66,2026-09-02
Lucknow,2026-09-02 04:00:00,12.5,12.7,240.0,8.1,3.9,65.0,66,2026-09-02
Lucknow,2026-09-02 05:00:00,13.0,13.1,257.0,10.0,3.3,59.0,66,2026-09-02
Lucknow,2026-09-02 06:00:00,14.8,15.0,283.0,11.2,4.3,56.0,66,2026-09-02
Lucknow,2026-09-02 07:00:00,16.2,16.4,315.0,12.8,5.6,52.0,66,2026-09-02
Lucknow,2026-09-02 08:00:00,17.9,18.1,334.0,13.4,6.5,51.0,67,2026-09-02
Lucknow,2026-09-02 09:00:00,18.3,18.5,329.0,12.2,6.7,55.0,67,2026-09-02
Lucknow,2026-09-02 10:00:00,17.5,17.6,311.0,10.1,6.5,62.0,67,2026-09-02
Lucknow,2026-09-02 11:00:00,17.1,17.2,296.0,8.1,6.3,71.0,68,2026-09-02
Lucknow,2026-09-02 12:00:00,15.4,15.5,286.0,6.3,6.1,83.0,68,2026-09-02
Lucknow,2026-09-02 13:00:00,14.6,14.6,280.0,4.8,5.8,97.0,69,2026-09-02
Lucknow,2026-09-02 14:00:00,14.1,14.2,288.0,4.2,5.6,105.0,69,2026-09-02
Lucknow,2026-09-02 15:00:00,14.2,14.3,323.0,5.4,5.5,103.0,69,2026-09-02
Lucknow,2026-09-02 16:00:00,15.1,15.2,372.0,7.7,5.4,96.0,70,2026-09-02
Lucknow,2026-09-02 17:00:00,14.6,14.6,406.0,9.0,3.8,81.0,70,2026-09-02
Lucknow,2026-09-02 18:00:00,15.7,15.7,412.0,10.3,4.7,78.0,69,2026-09-02
Lucknow,2026-09-02 19:00:00,16.1,16.1,403.0,12.0,5.9,73.0,68,2026-09-02
Lucknow,2026-09-02 20:00:00,16.2,16.3,387.0,13.3,6.8,68.0,67,2026-09-02
Lucknow,2026-09-02 21:00:00,16.8,16.8,365.0,13.7,7.1,64.0,66,2026-09-02
Lucknow,2026-09-02 22:00:00,16.9,16.9,337.0,13.6,7.1,61.0,65,2026-09-02
Lucknow,2026-09-02 23:00:00,16.2,16.3,311.0,13.3,7.0,58.0,64,2026-09-02
Lucknow,2026-09-03 00:00:00,15.2,15.3,289.0,12.7,7.0,56.0,63,2026-09-03
Lucknow,2026-09-03 01:00:00,15.1,15.3,270.0,11.9,7.1,56.0,62,2026-09-03
Lucknow,2026-09-03 02:00:00,14.5,14.7,257.0,11.0,7.0,57.0,62,2026-09-03
Lucknow,2026-09-03 03:00:00,13.0,13.2,254.0,10.0,6.6,61.0,62,2026-09-03
Lucknow,2026-09-03 04:00:00,11.8,12.0,257.0,9.0,6.2,66.0,62,2026-09-03
Lucknow,2026-09-03 05:00:00,13.7,14.0,264.0,9.7,6.4,60.0,62,2026-09-03
Lucknow,2026-09-03 06:00:00,14.8,15.1,277.0,9.5,7.1,61.0,62,2026-09-03
Lucknow,2026-09-03 07:00:00,14.6,14.8,294.0,9.2,8.1,63.0,62,2026-09-03
Lucknow,2026-09-03 08:00:00,13.7,13.9,302.0,8.5,8.9,68.0,62,2026-09-03
Lucknow,2026-09-03 09:00:00,10.5,10.6,293.0,7.1,9.3,77.0,62,2026-09-03
Lucknow,2026-09-03 10:00:00,9.2,9.2,275.0,5.3,9.5,89.0,61,2026-09-03
Lucknow,2026-09-03 11:00:00,8.3,8.3,264.0,4.1,9.4,98.0,60,2026-09-03
Lucknow,2026-09-03 12:00:00,7.7,7.7,264.0,3.8,8.8,102.0,60,2026-09-03
Lucknow,2026-09-03 13:00:00,8.4,8.5,271.0,4.1,8.0,103.0,59,2026-09-03
Lucknow,2026-09-03 14:00:00,9.1,9.1,284.0,4.8,7.3,102.0,59,2026-09-03
Lucknow,2026-09-03 15:00:00,9.4,9.4,306.0,6.3,6.9,97.0,58,2026-09-03
Lucknow,2026-09-03 16:00:00,10.1,10.1,335.0,8.2,6.8,90.0,58,2026-09-03
Lucknow,2026-09-03 17:00:00,34.6,35.0,357.0,9.3,8.4,91.0,58,2026-09-03
Lucknow,2026-09-03 18:00:00,35.3,35.6,369.0,10.0,8.6,88.0,59,2026-09-03
Lucknow,2026-09-03 19:00:00,34.1,34.5,374.0,10.9,8.9,84.0,61,2026-09-03
Lucknow,2026-09-03 20:00:00,31.0,31.2,377.0,11.4,9.1,81.0,62,2026-09-03
Lucknow,2026-09-03 21:00:00,29.0,29.3,379.0,11.2,8.9,81.0,63,2026-09-03
Lucknow,2026-09-03 22:00:00,28.2,28.5,377.0,10.6,8.6,83.0,64,2026-09-03
Lucknow,2026-09-03 23:00:00,29.4,29.6,372.0,10.2,8.4,83.0,65,2026-09-03
Lucknow,2026-09-04 00:00:00,31.0,31.3,360.0,10.2,8.6,81.0,66,2026-09-04
Lucknow,2026-09-04 01:00:00,32.8,33.2,345.0,10.4,9.0,77.0,67,2026-09-04
Lucknow,2026-09-04 02:00:00,34.5,34.8,330.0,10.6,9.4,74.0,69,2026-09-04
Lucknow,2026-09-04 03:00:00,35.6,36.0,315.0,10.9,9.7,70.0,70,2026-09-04
Lucknow,2026-09-04 04:00:00,36.3,36.7,302.0,11.2,10.0,66.0,72,2026-09-04
Lucknow,2026-09-04 05:00:00,33.4,33.8,299.0,10.3,10.8,70.0,74,2026-09-04
Lucknow,2026-09-04 06:00:00,34.5,34.8,317.0,9.9,11.5,73.0,76,2026-09-04
Lucknow,2026-09-04 07:00:00,32.5,32.8,344.0,9.2,12.4,78.0,77,2026-09-04
Lucknow,2026-09-04 08:00:00,32.1,32.7,361.0,8.2,13.1,87.0,79,2026-09-04
Lucknow,2026-09-04 09:00:00,32.1,32.8,356.0,6.4,13.4,106.0,80,2026-09-04
Lucknow,2026-09-04 10:00:00,33.1,34.0,339.0,4.2,13.5,129.0,82,2026-09-04
Lucknow,2026-09-04 11:00:00,31.5,32.7,322.0,2.7,13.3,147.0,84,2026-09-04
Lucknow,2026-09-04 12:00:00,31.3,32.4,305.0,2.1,12.8,155.0,85,2026-09-04
Lucknow,2026-09-04 13:00:00,33.4,34.5,289.0,2.1,12.0,157.0,87,2026-09-04
Lucknow,2026-09-04 14:00:00,30.7,31.7,281.0,2.9,11.2,153.0,89,2026-09-04
Lucknow,2026-09-04 15:00:00,28.8,29.7,290.0,5.0,10.1,138.0,91,2026-09-04
Lucknow,2026-09-04 16:00:00,28.2,28.8,307.0,7.8,9.0,117.0,95,2026-09-04
Lucknow,2026-09-04 17:00:00,23.3,24.6,322.0,10.0,8.3,95.0,101,2026-09-04
Lucknow,2026-09-04 18:00:00,25.0,26.0,331.0,11.3,9.4,90.0,99,2026-09-04
Lucknow,2026-09-04 19:00:00,27.3,28.2,336.0,13.1,10.9,84.0,92,2026-09-04
Lucknow,2026-09-04 20:00:00,29.0,29.9,337.0,14.1,12.0,80.0,92,2026-09-04
Lucknow,2026-09-04 21:00:00,30.3,31.1,328.0,13.6,12.1,80.0,91,2026-09-04
Lucknow,2026-09-04 22:00:00,30.9,31.7,313.0,12.3,11.8,83.0,92,2026-09-04
Lucknow,2026-09-04 23:00:00,30.5,31.2,305.0,11.2,11.4,84.0,92,2026-09-04
Lucknow,2026-09-05 00:00:00,30.0,30.7,310.0,10.6,11.0,83.0,92,2026-09-05
Lucknow,2026-09-05 01:00:00,30.4,31.0,322.0,10.3,10.6,82.0,92,2026-09-05
Lucknow,2026-09-05 02:00:00,31.4,32.0,335.0,10.2,10.5,80.0,92,2026-09-05
Lucknow,2026-09-05 03:00:00,33.3,33.8,349.0,10.7,10.8,76.0,91,2026-09-05
Lucknow,2026-09-05 04:00:00,35.4,35.9,363.0,11.5,11.4,71.0,91,2026-09-05
Lucknow,2026-09-05 05:00:00,33.8,34.3,370.0,12.7,12.2,65.0,91,2026-09-05
Lucknow,2026-09-05 06:00:00,36.3,36.9,368.0,11.6,12.9,72.0,91,2026-09-05
Lucknow,2026-09-05 07:00:00,33.6,34.3,358.0,10.0,13.8,82.0,91,2026-09-05
Lucknow,2026-09-05 08:00:00,32.2,33.3,341.0,8.3,14.4,95.0,91,2026-09-05
Lucknow,2026-09-05 09:00:00,28.5,30.3,310.0,6.2,14.4,112.0,91,2026-09-05
Lucknow,2026-09-05 10:00:00,25.4,27.5,271.0,4.0,14.1,132.0,91,2026-09-05
Lucknow,2026-09-05 11:00:00,24.6,26.7,242.0,2.4,13.5,146.0,90,2026-09-05
Lucknow,2026-09-05 12:00:00,25.2,27.1,229.0,1.9,12.6,150.0,90,2026-09-05
Lucknow,2026-09-05 13:00:00,24.7,26.6,227.0,2.0,11.5,149.0,89,2026-09-05
Lucknow,2026-09-05 14:00:00,25.1,27.0,235.0,2.7,10.5,143.0,89,2026-09-05
Lucknow,2026-09-05 15:00:00,24.6,26.1,259.0,4.0,9.6,133.0,88,2026-09-05
Lucknow,2026-09-05 16:00:00,23.9,25.3,294.0,5.9,8.7,119.0,92,2026-09-05
Lucknow,2026-09-05 17:00:00,20.0,21.1,326.0,8.6,7.8,92.0,97,2026-09-05
Lucknow,2026-09-05 18:00:00,23.9,24.9,355.0,11.5,9.0,83.0,93,2026-09-05
Lucknow,2026-09-05 19:00:00,27.4,28.3,381.0,15.4,10.7,71.0,87,2026-09-05
Lucknow,2026-09-05 20:00:00,29.1,29.9,393.0,17.9,11.8,63.0,87,2026-09-05
Lucknow,2026-09-05 21:00:00,29.6,30.4,380.0,17.6,11.7,63.0,87,2026-09-05
Lucknow,2026-09-05 22:00:00,30.3,31.0,353.0,15.8,11.0,67.0,87,2026-09-05
Lucknow,2026-09-05 23:00:00,31.7,32.4,329.0,14.3,10.5,69.0,87,2026-09-05
Lucknow,2026-09-06 00:00:00,32.2,32.9,315.0,13.7,10.3,68.0,87,2026-09-06
Lucknow,2026-09-06 01:00:00,33.2,33.9,305.0,13.4,10.2,66.0,87,2026-09-06
Lucknow,2026-09-06 02:00:00,34.3,35.2,298.0,13.3,10.3,63.0,88,2026-09-06
Lucknow,2026-09-06 03:00:00,35.7,36.6,293.0,13.8,10.6,58.0,88,2026-09-06
Lucknow,2026-09-06 04:00:00,38.0,38.8,291.0,14.6,11.0,52.0,88,2026-09-06
Lucknow,2026-09-06 05:00:00,31.7,32.5,294.0,14.2,11.1,53.0,88,2026-09-06
Lucknow,2026-09-06 06:00:00,30.5,31.2,308.0,12.7,11.2,58.0,88,2026-09-06
Lucknow,2026-09-06 07:00:00,25.3,26.2,326.0,10.7,11.3,64.0,88,2026-09-06
Lucknow,2026-09-06 08:00:00,22.1,22.9,333.0,8.6,11.0,74.0,87,2026-09-06
Lucknow,2026-09-06 09:00:00,20.4,21.1,317.0,6.6,10.1,89.0,86,2026-09-06
Lucknow,2026-09-06 10:00:00,19.4,20.0,288.0,4.6,8.9,108.0,86,2026-09-06
Lucknow,2026-09-06 11:00:00,16.6,17.1,265.0,3.2,7.7,120.0,85,2026-09-06
Lucknow,2026-09-06 12:00:00,11.6,11.9,250.0,2.6,6.8,122.0,85,2026-09-06
Lucknow,2026-09-06 13:00:00,9.8,10.0,240.0,2.5,5.9,119.0,83,2026-09-06
Lucknow,2026-09-06 14:00:00,8.9,9.1,240.0,3.0,5.3,113.0,82,2026-09-06
Lucknow,2026-09-06 15:00:00,8.1,8.2,257.0,3.9,4.9,106.0,81,2026-09-06
Lucknow,2026-09-06 16:00:00,8.6,8.7,285.0,5.4,4.8,96.0,80,2026-09-06
Lucknow,2026-09-06 17:00:00,20.9,21.3,311.0,7.2,5.8,89.0,78,2026-09-06
Lucknow,2026-09-06 18:00:00,22.5,22.8,334.0,9.4,6.4,81.0,79,2026-09-06
Lucknow,2026-09-06 19:00:00,24.6,24.9,355.0,12.3,7.2,70.0,78,2026-09-06
Lucknow,2026-09-06 20:00:00,24.4,24.6,367.0,14.1,7.7,63.0,78,2026-09-06
Lucknow,2026-09-06 21:00:00,21.1,21.3,367.0,13.7,7.7,62.0,78,2026-09-06
Lucknow,2026-09-06 22:00:00,18.5,18.7,358.0,12.2,7.4,65.0,77,2026-09-06
Lucknow,2026-09-06 23:00:00,17.1,17.3,347.0,11.0,7.2,66.0,76,2026-09-06
Lucknow,2026-09-07 00:00:00,16.2,16.4,333.0,10.6,7.1,65.0,75,2026-09-07
Lucknow,2026-09-07 01:00:00,15.4,15.5,316.0,10.6,7.0,63.0,74,2026-09-07
Lucknow,2026-09-07 02:00:00,15.1,15.3,303.0,10.8,7.0,60.0,72,2026-09-07
Lucknow,2026-09-07 03:00:00,16.1,16.4,299.0,11.6,7.3,55.0,71,2026-09-07
Lucknow,2026-09-07 04:00:00,17.3,17.5,299.0,12.8,7.7,49.0,69,2026-09-07
Lucknow,2026-09-07 05:00:00,15.2,15.3,296.0,13.6,7.0,46.0,68,2026-09-07
Lucknow,2026-09-07 06:00:00,16.8,16.8,286.0,12.3,8.0,54.0,66,2026-09-07
Lucknow,2026-09-07 07:00:00,15.9,16.0,272.0,10.4,9.4,66.0,65,2026-09-07
Lucknow,2026-09-07 08:00:00,15.6,15.7,262.0,8.6,10.2,78.0,65,2026-09-07
Lucknow,2026-09-07 09:00:00,15.0,15.1,258.0,6.8,10.0,92.0,64,2026-09-07
Lucknow,2026-09-07 10:00:00,15.4,15.5,258.0,5.0,9.2,106.0,64,2026-09-07
Lucknow,2026-09-07 11:00:00,15.6,15.7,259.0,3.8,8.5,117.0,63,2026-09-07
Lucknow,2026-09-07 12:00:00,15.5,15.7,255.0,3.3,8.1,123.0,63,2026-09-07
Lucknow,2026-09-07 13:00:00,15.4,15.5,251.0,3.3,7.9,126.0,64,2026-09-07
Lucknow,2026-09-07 14:00:00,14.9,15.0,263.0,4.0,7.7,124.0,64,2026-09-07
Lucknow,2026-09-07 15:00:00,14.7,14.8,292.0,5.3,7.4,117.0,65,2026-09-07
Lucknow,2026-09-07 16:00:00,15.0,15.0,337.0,7.4,7.3,106.0,65,2026-09-07
Lucknow,2026-09-07 17:00:00,21.0,21.1,407.0,9.2,8.3,105.0,66,2026-09-07
Lucknow,2026-09-07 18:00:00,28.8,28.9,535.0,15.9,10.4,87.0,66,2026-09-07
Lucknow,2026-09-07 19:00:00,33.4,33.5,687.0,25.0,13.2,63.0,66,2026-09-07
Lucknow,2026-09-07 20:00:00,38.4,38.5,773.0,31.6,15.1,43.0,67,2026-09-07
Lucknow,2026-09-07 21:00:00,42.7,42.8,736.0,33.5,15.2,33.0,68,2026-09-07
Lucknow,2026-09-07 22:00:00,43.2,43.3,632.0,32.8,14.4,28.0,70,2026-09-07
Lucknow,2026-09-07 23:00:00,42.4,42.4,539.0,31.2,13.5,26.0,72,2026-09-07
Lucknow,2026-09-08 00:00:00,38.5,38.5,487.0,28.8,12.6,26.0,74,2026-09-08
Lucknow,2026-09-08 01:00:00,36.0,36.1,446.0,25.5,11.5,29.0,75,2026-09-08
Lucknow,2026-09-08 02:00:00,32.2,32.4,405.0,22.4,10.6,33.0,77,2026-09-08
Lucknow,2026-09-08 03:00:00,30.7,30.9,350.0,19.9,10.2,37.0,78,2026-09-08
Lucknow,2026-09-08 04:00:00,26.7,26.8,295.0,17.6,10.0,41.0,79,2026-09-08
Lucknow,2026-09-08 05:00:00,16.5,16.8,266.0,11.6,7.0,64.0,80,2026-09-08
Lucknow,2026-09-08 06:00:00,14.5,14.7,287.0,10.2,6.7,71.0,80,2026-09-08
Lucknow,2026-09-08 07:00:00,11.6,11.8,335.0,8.2,6.4,82.0,80,2026-09-08
Lucknow,2026-09-08 08:00:00,11.0,11.2,366.0,6.3,6.0,93.0,80,2026-09-08
Lucknow,2026-09-08 09:00:00,11.2,11.4,360.0,4.7,5.7,106.0,79,2026-09-08
Lucknow,2026-09-08 10:00:00,11.0,11.1,337.0,3.3,5.4,121.0,79,2026-09-08
Lucknow,2026-09-08 11:00:00,11.1,11.3,318.0,2.3,5.1,132.0,79,2026-09-08
Lucknow,2026-09-08 12:00:00,11.5,11.8,307.0,1.8,4.8,138.0,78,2026-09-08
Lucknow,2026-09-08 13:00:00,11.9,12.1,300.0,1.8,4.6,140.0,78,2026-09-08
Lucknow,2026-09-08 14:00:00,12.5,12.8,302.0,2.3,4.7,139.0,78,2026-09-08
Lucknow,2026-09-08 15:00:00,12.8,13.1,303.0,2.9,4.8,134.0,78,2026-09-08
Lucknow,2026-09-08 16:00:00,14.2,14.5,314.0,4.2,5.1,125.0,80,2026-09-08
Lucknow,2026-09-08 17:00:00,30.2,31.4,369.0,8.4,7.9,114.0,87,2026-09-08
Lucknow,2026-09-08 18:00:00,36.4,37.8,517.0,13.9,10.4,103.0,88,2026-09-08
Lucknow,2026-09-08 19:00:00,43.4,45.1,709.0,21.6,13.9,87.0,85,2026-09-08
Lucknow,2026-09-08 20:00:00,52.2,54.1,835.0,27.9,16.5,73.0,79,2026-09-08
Lucknow,2026-09-08 21:00:00,59.4,61.9,837.0,31.7,17.7,61.0,81,2026-09-08
Lucknow,2026-09-08 22:00:00,66.8,70.1,772.0,34.2,18.0,51.0,82,2026-09-08
Lucknow,2026-09-08 23:00:00,68.7,72.9,703.0,34.8,17.8,44.0,84,2026-09-08
Lucknow,2026-09-09 00:00:00,66.8,72.4,647.0,32.4,16.7,42.0,86,2026-09-09
Lucknow,2026-09-09 01:00:00,65.9,73.1,587.0,28.3,15.1,44.0,88,2026-09-09
Lucknow,2026-09-09 02:00:00,63.3,72.4,534.0,25.4,13.8,44.0,90,2026-09-09
Lucknow,2026-09-09 03:00:00,60.3,71.9,491.0,25.9,13.3,38.0,93,2026-09-09
Lucknow,2026-09-09 04:00:00,59.8,74.3,454.0,27.6,13.2,31.0,95,2026-09-09
Lucknow,2026-09-09 05:00:00,49.5,71.7,425.0,18.6,12.9,55.0,98,2026-09-09
Lucknow,2026-09-09 06:00:00,47.6,67.3,409.0,16.9,13.3,63.0,100,2026-09-09
Lucknow,2026-09-09 07:00:00,48.5,64.7,402.0,14.5,13.9,75.0,104,2026-09-09
Lucknow,2026-09-09 08:00:00,47.7,69.8,387.0,11.8,14.7,93.0,108,2026-09-09
Lucknow,2026-09-09 09:00:00,47.1,70.8,353.0,8.8,15.8,124.0,112,2026-09-09
Lucknow,2026-09-09 10:00:00,45.4,65.7,312.0,5.5,17.1,161.0,115,2026-09-09
Lucknow,2026-09-09 11:00:00,45.2,62.4,285.0,3.2,17.7,189.0,119,2026-09-09
Lucknow,2026-09-09 12:00:00,45.5,61.2,278.0,2.1,17.2,201.0,122,2026-09-09
Lucknow,2026-09-09 13:00:00,45.1,60.1,284.0,1.9,15.9,203.0,126,2026-09-09
Lucknow,2026-09-09 14:00:00,44.8,60.8,307.0,2.6,14.7,197.0,129,2026-09-09
Lucknow,2026-09-09 15:00:00,43.5,61.0,345.0,4.3,13.4,181.0,133,2026-09-09
Lucknow,2026-09-09 16:00:00,43.8,61.2,400.0,6.9,12.0,158.0,153,2026-09-09
Lucknow,2026-09-09 17:00:00,51.0,63.3,479.0,10.5,11.9,134.0,163,2026-09-09
Lucknow,2026-09-09 18:00:00,52.3,64.3,612.0,14.4,13.2,123.0,165,2026-09-09
Lucknow,2026-09-09 19:00:00,57.0,68.7,769.0,19.7,14.9,107.0,158,2026-09-09
Lucknow,2026-09-09 20:00:00,57.7,69.6,874.0,23.1,16.0,94.0,144,2026-09-09
Lucknow,2026-09-09 21:00:00,57.3,67.5,880.0,22.9,16.0,88.0,145,2026-09-09
Lucknow,2026-09-09 22:00:00,57.4,63.1,832.0,20.9,15.4,84.0,145,2026-09-09
Lucknow,2026-09-09 23:00:00,59.4,62.6,793.0,19.1,14.8,81.0,144,2026-09-09
Lucknow,2026-09-10 00:00:00,60.3,62.4,783.0,18.2,14.2,77.0,143,2026-09-10
Lucknow,2026-09-10 01:00:00,61.0,62.9,781.0,17.6,13.5,73.0,142,2026-09-10
Lucknow,2026-09-10 02:00:00,60.3,63.1,782.0,17.6,13.1,68.0,142,2026-09-10
Lucknow,2026-09-10 03:00:00,62.6,65.7,795.0,19.1,13.1,60.0,141,2026-09-10
Lucknow,2026-09-10 04:00:00,64.3,67.5,810.0,21.2,13.3,51.0,141,2026-09-10
Lucknow,2026-09-10 05:00:00,54.4,68.5,797.0,23.9,13.6,46.0,142,2026-09-10
Lucknow,2026-09-10 06:00:00,53.7,67.5,732.0,20.1,14.2,62.0,142,2026-09-10
Lucknow,2026-09-10 07:00:00,47.3,64.5,639.0,14.8,14.9,85.0,143,2026-09-10
Lucknow,2026-09-10 08:00:00,43.9,74.3,555.0,10.2,15.3,108.0,143,2026-09-10
Lucknow,2026-09-10 09:00:00,45.1,85.4,489.0,7.2,15.1,129.0,143,2026-09-10
Lucknow,2026-09-10 10:00:00,44.9,84.5,432.0,4.9,14.5,150.0,142,2026-09-10
Lucknow,2026-09-10 11:00:00,42.7,74.0,391.0,3.4,13.6,164.0,142,2026-09-10
Lucknow,2026-09-10 12:00:00,40.6,64.7,371.0,2.6,12.1,168.0,142,2026-09-10
Lucknow,2026-09-10 13:00:00,37.7,56.0,367.0,2.6,10.3,165.0,141,2026-09-10
Lucknow,2026-09-10 14:00:00,33.8,46.0,375.0,3.3,8.8,158.0,141,2026-09-10
Lucknow,2026-09-10 15:00:00,29.8,37.7,393.0,4.8,7.6,146.0,140,2026-09-10
Lucknow,2026-09-10 16:00:00,27.0,32.2,424.0,7.1,6.7,129.0,138,2026-09-10
Lucknow,2026-09-10 17:00:00,32.9,34.9,471.0,9.2,6.8,113.0,136,2026-09-10
Lucknow,2026-09-10 18:00:00,34.6,35.7,552.0,11.4,7.7,101.0,135,2026-09-10
Lucknow,2026-09-10 19:00:00,34.7,35.4,651.0,14.5,8.8,84.0,133,2026-09-10
Lucknow,2026-09-10 20:00:00,34.6,34.9,718.0,17.2,9.8,70.0,130,2026-09-10
Lucknow,2026-09-10 21:00:00,35.2,35.4,735.0,19.2,10.3,61.0,128,2026-09-10
Lucknow,2026-09-10 22:00:00,37.1,37.4,721.0,20.8,10.7,55.0,126,2026-09-10
Lucknow,2026-09-10 23:00:00,38.0,38.1,689.0,21.7,10.8,50.0,124,2026-09-10
Lucknow,2026-09-11 00:00:00,39.0,39.2,636.0,21.8,10.8,46.0,121,2026-09-11
Lucknow,2026-09-11 01:00:00,39.6,39.7,564.0,21.2,10.5,44.0,119,2026-09-11
Lucknow,2026-09-11 02:00:00,39.5,39.6,496.0,19.8,10.0,45.0,117,2026-09-11
Lucknow,2026-09-11 03:00:00,38.8,38.9,431.0,17.3,9.0,51.0,115,2026-09-11
Lucknow,2026-09-11 04:00:00,33.3,33.4,368.0,14.0,7.7,59.0,112,2026-09-11
Lucknow,2026-09-11 05:00:00,14.6,14.6,329.0,8.5,4.7,78.0,109,2026-09-11
Lucknow,2026-09-11 06:00:00,14.3,14.4,332.0,8.6,5.0,78.0,105,2026-09-11
Lucknow,2026-09-11 07:00:00,12.6,12.7,358.0,8.6,5.4,78.0,101,2026-09-11
Lucknow,2026-09-11 08:00:00,12.4,12.5,373.0,8.1,5.6,82.0,98,2026-09-11
Lucknow,2026-09-11 09:00:00,12.9,13.0,359.0,6.6,5.6,94.0,95,2026-09-11
Lucknow,2026-09-11 10:00:00,12.4,12.5,334.0,4.5,5.4,110.0,93,2026-09-11
Lucknow,2026-09-11 11:00:00,12.1,12.1,312.0,3.0,5.3,122.0,90,2026-09-11
Lucknow,2026-09-11 12:00:00,12.5,12.5,292.0,2.5,5.4,127.0,88,2026-09-11
Lucknow,2026-09-11 13:00:00,13.3,13.4,275.0,2.5,5.6,128.0,86,2026-09-11
Lucknow,2026-09-11 14:00:00,13.6,13.6,286.0,3.2,5.8,125.0,84,2026-09-11
Lucknow,2026-09-11 15:00:00,13.7,13.7,353.0,4.7,5.8,115.0,82,2026-09-11
Lucknow,2026-09-11 16:00:00,14.3,14.4,446.0,6.9,5.8,100.0,81,2026-09-11
Lucknow,2026-09-11 17:00:00,3.4,3.4,505.0,7.7,6.4,87.0,80,2026-09-11
Lucknow,2026-09-11 18:00:00,5.1,5.3,494.0,9.3,7.3,82.0,78,2026-09-11
Lucknow,2026-09-11 19:00:00,6.7,6.8,448.0,11.4,8.5,76.0,75,2026-09-11
Lucknow,2026-09-11 20:00:00,8.1,8.2,408.0,12.9,9.3,72.0,73,2026-09-11
Lucknow,2026-09-11 21:00:00,9.2,9.3,391.0,13.1,9.4,72.0,71,2026-09-11
Lucknow,2026-09-11 22:00:00,9.7,9.9,380.0,12.5,9.1,74.0,69,2026-09-11
Lucknow,2026-09-11 23:00:00,9.7,10.0,371.0,11.7,8.8,76.0,67,2026-09-11
Lucknow,2026-09-12 00:00:00,11.8,11.9,363.0,10.5,8.5,79.0,65,2026-09-12
Lucknow,2026-09-12 01:00:00,16.8,16.8,355.0,9.1,8.2,82.0,62,2026-09-12
Lucknow,2026-09-12 02:00:00,20.4,20.5,345.0,8.0,8.1,84.0,61,2026-09-12
Lucknow,2026-09-12 03:00:00,21.4,21.5,327.0,7.8,8.2,84.0,59,2026-09-12
Lucknow,2026-09-12 04:00:00,20.8,21.0,306.0,8.0,8.5,82.0,58,2026-09-12
Lucknow,2026-09-12 05:00:00,18.6,18.6,289.0,7.7,8.6,84.0,57,2026-09-12
Lucknow,2026-09-12 06:00:00,17.7,17.8,279.0,7.3,9.0,86.0,57,2026-09-12
Lucknow,2026-09-12 07:00:00,17.6,17.9,272.0,6.6,9.5,90.0,57,2026-09-12
Lucknow,2026-09-12 08:00:00,17.3,17.6,264.0,5.8,9.6,96.0,58,2026-09-12
Lucknow,2026-09-12 09:00:00,17.4,18.1,252.0,4.5,9.0,107.0,58,2026-09-12
Lucknow,2026-09-12 10:00:00,16.6,17.5,239.0,3.1,8.0,120.0,58,2026-09-12
Lucknow,2026-09-12 11:00:00,16.4,17.3,228.0,2.0,7.1,129.0,59,2026-09-12
Lucknow,2026-09-12 12:00:00,16.4,17.4,217.0,1.5,6.4,131.0,59,2026-09-12
Lucknow,2026-09-12 13:00:00,15.9,16.9,207.0,1.4,5.7,130.0,59,2026-09-12
Lucknow,2026-09-12 14:00:00,16.1,17.0,210.0,1.9,5.3,126.0,60,2026-09-12
Lucknow,2026-09-12 15:00:00,16.1,17.0,235.0,3.3,5.2,120.0,64,2026-09-12
Lucknow,2026-09-12 16:00:00,16.4,17.1,272.0,5.2,5.3,111.0,71,2026-09-12
Lucknow,2026-09-12 17:00:00,19.0,19.8,300.0,6.6,5.8,104.0,74,2026-09-12
Lucknow,2026-09-12 18:00:00,19.0,19.4,309.0,7.6,6.6,100.0,73,2026-09-12
Lucknow,2026-09-12 19:00:00,19.3,19.7,308.0,9.0,7.8,96.0,69,2026-09-12
Lucknow,2026-09-12 20:00:00,19.6,19.9,304.0,9.9,8.5,92.0,63,2026-09-12
Lucknow,2026-09-12 21:00:00,19.8,20.1,299.0,9.7,8.4,91.0,64,2026-09-12
Lucknow,2026-09-12 22:00:00,20.3,20.5,290.0,8.9,8.0,92.0,65,2026-09-12
Lucknow,2026-09-12 23:00:00,20.7,21.0,283.0,8.3,7.7,92.0,66,2026-09-12
Lucknow,2026-09-13 00:00:00,21.4,21.8,277.0,8.0,7.7,91.0,67,2026-09-13
